GpuName,SeqLen,HeadDim,Run,Range,Action,dram__bytes_read.sum,dram__bytes_write.sum,dram__cycles_active.avg,gpu__time_duration.sum,l1tex__cycles_active.avg,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,lts__cycles_active.avg,lts__t_sector_hit_rate.pct,lts__t_sectors.sum,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,sm__cycles_active.avg,sm__cycles_elapsed.avg,sm__inst_executed.sum,sm__inst_executed_pipe_lsu.avg,sm__pipe_alu_cycles_active.avg,sm__pipe_aluheavy_cycles_active.avg,sm__pipe_fma_cycles_active.avg,sm__pipe_fmaheavy_cycles_active.avg,sm__pipe_fmalite_cycles_active.avg,sm__pipe_fp64_cycles_active.avg,sm__pipe_tensor_cycles_active.avg,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__inst_executed_pipe_alu.sum,smsp__inst_executed_pipe_fma.sum,smsp__inst_executed_pipe_lsu.sum,smsp__inst_executed_pipe_tensor.sum,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed,smsp__inst_executed_pipe_xu.sum,smsp__issue_active.avg.pct_of_peak_sustained_elapsed,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__warps_issue_stalled_long_scoreboard.avg,smsp__warps_issue_stalled_math_pipe_throttle.avg,smsp__warps_issue_stalled_mio_throttle.avg,smsp__warps_issue_stalled_not_selected.avg,smsp__warps_issue_stalled_short_scoreboard.avg,smsp__warps_issue_stalled_wait.avg
rtxpro6000blackwellserveredition,256,128,1,0,fmha_cutlassF_f16_aligned_64x128_rf_sm80,250112.0,0.0,1954.0,18624.0,667.2287234042553,20480.0,4568.484375,85.36933064303886,45596.0,43074.0,2138.0,667.2287234042553,34452.744680851065,126979.0,62.898936170212764,529.8936170212766,360.8191489361702,219.5744680851064,268.1914893617021,120.34042553191489,0.0,1394.3829787234042,153984.0,8192.0,197936.0,0.0,48968.0,19872.0,11825.0,16384.0,0.06867253882746581,2224.0,0.4901062448163658,3.0,1.0,7.0,0.0,0.0,2.0,51.78989361702128,334.6715425531915,29.210106382978722,63.2686170212766,67.91489361702128,428.20478723404256
rtxpro6000blackwellserveredition,256,128,2,0,fmha_cutlassF_f16_aligned_64x128_rf_sm80,250368.0,0.0,1956.0,18624.0,667.3882978723404,20480.0,4304.921875,83.21515084783087,45410.0,42952.0,2074.0,667.3882978723404,34404.35106382979,126979.0,62.898936170212764,530.2234042553191,360.8404255319149,219.5744680851064,268.531914893617,120.45744680851064,0.0,1394.3829787234042,153984.0,8192.0,197936.0,0.0,48968.0,19872.0,11825.0,16384.0,0.06876913453240235,2224.0,0.4907956347678686,3.0,0.0,4.0,0.0,1.0,2.0,48.1875,334.6050531914894,29.56117021276596,63.3311170212766,67.73404255319149,428.16622340425533
rtxpro6000blackwellserveredition,256,128,0,0,flash_fwd_splitkv_kernel,254976.0,0.0,1992.0,8896.0,559.3351063829788,20480.0,3276.875,72.77268133405893,51452.0,42676.0,8328.0,559.3351063829788,16391.86170212766,53760.0,44.59574468085106,155.95744680851064,93.65957446808511,169.87234042553192,133.4255319148936,98.70212765957447,0.0,697.1914893617021,135168.0,6144.0,135384.0,0.0,13344.0,15168.0,8384.0,8192.0,0.15991329376604244,2464.0,0.43612716481647934,4.0,4.0,0.0,0.0,0.0,3.0,82.31515957446808,0.425531914893617,18.720744680851062,0.0,51.92553191489362,180.22739361702128
rtxpro6000blackwellserveredition,256,128,0,0,flash_fwd_splitkv_combine_kernel,287744.0,0.0,2248.0,5152.0,2083.973404255319,8320.0,2008.40625,55.934542586750794,20288.0,17306.0,2128.0,2083.973404255319,9407.808510638299,157888.0,14.638297872340425,840.1702127659574,575.3191489361702,383.3191489361702,571.9148936170212,76.25531914893617,0.0,0.0,26624.0,105984.0,9216.0,0.0,76032.0,26368.0,2752.0,0.0,1.1072739485307586,9792.0,2.231735973059952,0.0,34.0,0.0,0.0,0.0,9.0,652.8882978723404,1.446808510638298,0.0,0.0,301.6316489361702,461.1090425531915
rtxpro6000blackwellserveredition,256,128,1,0,flash_fwd_splitkv_kernel,254976.0,0.0,1992.0,8800.0,548.8723404255319,20480.0,3247.46875,73.22242258546139,51573.0,42852.0,8273.0,548.8723404255319,16168.31914893617,53760.0,44.59574468085106,155.91489361702128,93.70212765957447,169.87234042553192,133.4255319148936,98.65957446808511,0.0,697.1914893617021,135168.0,6144.0,135384.0,0.0,13344.0,15168.0,8384.0,8192.0,0.16212424876071013,2464.0,0.44215704207466394,4.0,4.0,0.0,0.0,0.0,4.0,82.51329787234043,0.425531914893617,18.720744680851062,0.0,52.035904255319146,180.22739361702128
rtxpro6000blackwellserveredition,256,128,1,0,flash_fwd_splitkv_combine_kernel,287744.0,0.0,2248.0,5152.0,2108.5159574468084,8320.0,2059.234375,56.84934849446098,20491.0,17510.0,2127.0,2108.5159574468084,9466.521276595744,157888.0,14.638297872340425,840.1702127659574,575.3191489361702,383.3191489361702,571.9148936170212,76.25531914893617,0.0,0.0,26624.0,105984.0,9216.0,0.0,76032.0,26368.0,2752.0,0.0,1.1004064716307076,9792.0,2.217894416268755,0.0,26.0,0.0,0.0,0.0,18.0,646.6130319148937,1.446808510638298,0.0,0.0,301.1010638297872,461.1090425531915
rtxpro6000blackwellserveredition,256,128,2,0,flash_fwd_splitkv_kernel,254720.0,0.0,1990.0,8832.0,553.0478723404256,20480.0,3356.5,72.88336869974886,51367.0,42646.0,8273.0,553.0478723404256,16245.063829787234,53760.0,44.59574468085106,155.91489361702128,93.61702127659575,169.87234042553192,133.4255319148936,98.74468085106383,0.0,697.1914893617021,135168.0,6144.0,135384.0,0.0,13344.0,15168.0,8384.0,8192.0,0.1613583438766342,2464.0,0.44006821057263873,4.0,4.0,0.0,0.0,0.0,1.0,81.88696808510639,0.425531914893617,18.720744680851062,0.0,51.9561170212766,180.22739361702128
rtxpro6000blackwellserveredition,256,128,2,0,flash_fwd_splitkv_combine_kernel,287488.0,0.0,2246.0,5312.0,2128.728723404255,8320.0,2069.578125,55.92744121851432,20287.0,17306.0,2127.0,2128.728723404255,9706.021276595744,157888.0,14.638297872340425,840.1702127659574,575.3191489361702,383.3191489361702,571.9148936170212,76.25531914893617,0.0,0.0,26624.0,105984.0,9216.0,0.0,76032.0,26368.0,2752.0,0.0,1.0732534969518812,9792.0,2.1631669746571007,0.0,22.0,0.0,0.0,0.0,9.0,646.6063829787234,1.446808510638298,0.0,0.0,301.4880319148936,461.1090425531915
rtxpro6000blackwellserveredition,256,128,0,0,cudnn_generated_fort_native_sdpa_sm80_flash_fprop_wmma_f16_knob_3_64x64x128_4x1x1_kernel0_0,220672.0,0.0,1724.0,9984.0,325.968085106383,18432.0,3545.015625,84.82790452327575,30332.0,27946.0,2066.0,325.968085106383,18393.159574468085,51680.0,37.61702127659574,158.29787234042553,94.95744680851064,161.0212765957447,126.69148936170212,97.62765957446808,0.0,697.1914893617021,137216.0,4096.0,299008.0,0.0,13456.0,14880.0,7072.0,8192.0,0.13696118526950063,2368.0,0.37363566589568165,0.0,1.0,0.0,0.0,0.0,0.0,34.52260638297872,0.8563829787234043,5.611702127659575,0.0,14.25531914893617,154.83643617021278
rtxpro6000blackwellserveredition,256,128,1,0,cudnn_generated_fort_native_sdpa_sm80_flash_fprop_wmma_f16_knob_3_64x64x128_4x1x1_kernel0_0,220672.0,0.0,1724.0,10016.0,327.02659574468083,18432.0,3489.796875,81.23195064321345,30472.0,28022.0,2130.0,327.02659574468083,18458.882978723403,51680.0,37.61702127659574,158.38297872340425,95.04255319148936,161.0212765957447,126.69148936170212,97.73404255319149,0.0,697.1914893617021,137216.0,4096.0,299008.0,0.0,13456.0,14880.0,7072.0,8192.0,0.13647353087800088,2368.0,0.37230532494589763,0.0,2.0,0.0,0.0,0.0,2.0,34.799202127659576,0.851063829787234,5.650265957446808,0.0,14.16090425531915,154.78989361702128
rtxpro6000blackwellserveredition,256,128,2,0,cudnn_generated_fort_native_sdpa_sm80_flash_fprop_wmma_f16_knob_3_64x64x128_4x1x1_kernel0_0,220672.0,0.0,1724.0,9920.0,321.0904255319149,18432.0,3377.125,81.16089613034623,30442.0,28058.0,2064.0,321.0904255319149,18237.159574468085,51680.0,37.61702127659574,158.2872340425532,94.92553191489361,161.0212765957447,126.73404255319149,97.72340425531915,0.0,697.1914893617021,137216.0,4096.0,299008.0,0.0,13456.0,14880.0,7072.0,8192.0,0.1381327462691617,2368.0,0.3768317317984732,0.0,0.0,0.0,0.0,0.0,0.0,40.851063829787236,0.8523936170212766,5.639627659574468,0.0,14.163563829787234,154.80984042553192
rtxpro6000blackwellserveredition,512,64,0,0,unrolled_elementwise_kernel,98304.0,0.0,768.0,5152.0,1992.2446808510638,2048.0,2654.046875,73.2454251883746,18580.0,13908.0,4112.0,1992.2446808510638,9440.95744680851,51968.0,12.25531914893617,223.31914893617022,78.97872340425532,84.42553191489361,215.14893617021278,13.617021276595745,0.0,0.0,0.0,0.0,0.0,32768.0,18944.0,6656.0,2304.0,0.0,0.0,0.0,0.731984900557778,0.0,50.0,0.0,0.0,0.0,2.0,1090.462765957447,1.8856382978723405,0.0,0.0,117.16489361702128,275.7473404255319
rtxpro6000blackwellserveredition,512,64,0,0,unrolled_elementwise_kernel,96768.0,0.0,756.0,5056.0,1983.095744680851,2048.0,2587.1875,73.36383207750269,18580.0,13908.0,4112.0,1983.095744680851,9261.074468085106,51968.0,12.25531914893617,223.31914893617022,78.97872340425532,84.42553191489361,215.14893617021278,13.617021276595745,0.0,0.0,0.0,0.0,0.0,32768.0,18944.0,6656.0,2304.0,0.0,0.0,0.0,0.7462026486977638,0.0,52.0,0.0,0.0,0.0,8.0,1056.6396276595744,1.875,0.0,0.0,117.20744680851064,275.7473404255319
rtxpro6000blackwellserveredition,512,64,0,0,unrolled_elementwise_kernel,96768.0,0.0,756.0,5120.0,1998.6063829787233,2048.0,2578.6875,73.48113867513318,18583.0,13912.0,4111.0,1998.6063829787233,9380.212765957447,51968.0,12.25531914893617,223.31914893617022,78.97872340425532,84.42553191489361,215.14893617021278,13.617021276595745,0.0,0.0,0.0,0.0,0.0,32768.0,18944.0,6656.0,2304.0,0.0,0.0,0.0,0.7367251117109351,0.0,49.0,0.0,0.0,0.0,6.0,1066.465425531915,1.8909574468085106,0.0,0.0,117.26462765957447,275.7473404255319
rtxpro6000blackwellserveredition,512,64,0,0,vectorized_elementwise_kernel,135936.0,0.0,1062.0,2624.0,272.0425531914894,4096.0,1031.71875,43.22931050354414,10863.0,6048.0,4111.0,272.0425531914894,4767.925531914893,3712.0,3.404255319148936,2.723404255319149,1.3617021276595744,23.148936170212767,19.06382978723404,5.446808510638298,0.0,0.0,0.0,0.0,32768.0,0.0,256.0,1664.0,640.0,0.0,0.0,0.0,0.10352867677409999,0.0,3.0,0.0,0.0,0.0,1.0,157.51861702127658,0.0,0.0,0.0,37.276595744680854,9.704787234042554
rtxpro6000blackwellserveredition,512,64,0,0,vectorized_elementwise_kernel,136192.0,0.0,1064.0,2688.0,290.3776595744681,4096.0,1041.1875,42.417541920029485,10854.0,6038.0,4112.0,290.3776595744681,4855.882978723404,3712.0,3.404255319148936,2.723404255319149,1.3617021276595744,23.148936170212767,19.06382978723404,5.446808510638298,0.0,0.0,0.0,0.0,32768.0,0.0,256.0,1664.0,640.0,0.0,0.0,0.0,0.10165340133595355,0.0,10.0,0.0,0.0,0.0,3.0,157.69148936170214,0.0,0.0,0.0,36.88297872340426,9.702127659574469
rtxpro6000blackwellserveredition,512,64,0,0,Kernel2,289792.0,0.0,2264.0,7392.0,3445.478723404255,65536.0,5629.359375,65.70004608373586,117178.0,82314.0,32784.0,3445.478723404255,13583.404255319148,866048.0,620.936170212766,1606.7021276595744,961.6808510638298,5858.04255319149,3320.6382978723404,3181.6702127659573,0.0,0.0,0.0,16777216.0,262144.0,0.0,132096.0,544256.0,116736.0,0.0,0.0,0.0,8.478431126844397,3.0,21.0,1.0,0.0,0.0,34.0,452.48936170212767,7.8563829787234045,237.16755319148936,0.0,737.6316489361702,262.73670212765956
rtxpro6000blackwellserveredition,512,64,0,0,softmax_warp_forward,1062656.0,0.0,8302.0,8160.0,3003.5797872340427,32768.0,3719.5625,12.598287140063388,74145.0,38224.0,32785.0,3003.5797872340427,15055.340425531915,290880.0,119.82978723404256,836.063829787234,193.63829787234042,1283.063829787234,1008.0,917.6170212765958,0.0,0.0,868793.0,2364147.0,262144.0,0.0,78670.0,119552.0,22528.0,0.0,1.7377024622633377,24592.0,2.569253364537359,0.0,60.0,2.0,0.0,0.0,16.0,989.8816489361702,6.772606382978723,0.0,0.0,388.95212765957444,544.3417553191489
rtxpro6000blackwellserveredition,512,64,0,0,vectorized_elementwise_kernel,1053696.0,0.0,8232.0,3232.0,2078.1170212765956,32768.0,1960.109375,12.751070498388733,45306.0,34814.0,8208.0,2078.1170212765956,5869.829787234043,44032.0,27.23404255319149,294.1276595744681,174.29787234042553,76.25531914893617,196.08510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26624.0,4096.0,5120.0,0.0,0.0,0.0,0.9975279286071581,0.0,56.0,1.0,0.0,0.0,12.0,1989.9175531914893,4.533244680851064,0.0,1.0984042553191489,300.0079787234043,74.81515957446808
rtxpro6000blackwellserveredition,512,64,0,0,reduce_kernel,326656.0,0.0,2552.0,4928.0,1000.2978723404256,8192.0,2892.9375,76.16700320703171,33676.0,32916.0,48.0,1000.2978723404256,9011.446808510638,150528.0,32.680851063829785,1018.7765957446809,591.9042553191489,157.95744680851064,573.5,10.893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,92672.0,10752.0,6144.0,0.0,0.0,0.0,2.2212882905429976,0.0,21.0,1.0,0.0,0.0,7.0,1968.723404255319,54.02925531914894,40.71675531914894,98.7872340425532,580.3869680851063,396.9840425531915
rtxpro6000blackwellserveredition,512,64,0,0,vectorized_elementwise_kernel,3840.0,0.0,30.0,2080.0,3.797872340425532,0.0,211.96875,225.65266742338252,1762.0,1554.0,15.0,3.797872340425532,3773.691489361702,124.0,0.0425531914893617,0.425531914893617,0.1276595744680851,0.1276595744680851,0.425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,8.0,0.0,0.0,0.0,0.004369557434308637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.824468085106383,0.6595744680851063
rtxpro6000blackwellserveredition,512,64,0,0,elementwise_kernel,1064448.0,0.0,8316.0,4160.0,3918.1702127659573,49152.0,2877.484375,57.77132350981907,75058.0,40072.0,32784.0,3918.1702127659573,7573.765957446809,503808.0,196.08510638297872,2440.925531914894,1285.031914893617,1481.531914893617,2509.6382978723404,130.72340425531914,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,110592.0,36864.0,0.0,0.0,0.0,8.845763792711123,0.0,119.0,2.0,0.0,10.0,3.0,13896.081117021276,323.8909574468085,203.15824468085106,633.2074468085107,1081.6795212765958,1425.340425531915
rtxpro6000blackwellserveredition,512,64,0,0,vectorized_elementwise_kernel,1053440.0,0.0,8230.0,3232.0,2284.9148936170213,32768.0,2085.140625,10.932165652367523,53896.0,34730.0,16398.0,2284.9148936170213,5889.5,24576.0,27.23404255319149,65.36170212765957,54.46808510638298,98.04255319148936,108.93617021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6144.0,5120.0,5120.0,0.0,0.0,0.0,0.5549002642640255,0.0,58.0,0.0,0.0,0.0,10.0,1898.1210106382978,0.3617021276595745,0.0,0.011968085106382979,304.906914893617,79.14893617021276
rtxpro6000blackwellserveredition,512,64,0,0,Kernel2,1208064.0,0.0,9438.0,6944.0,3170.904255319149,65536.0,5221.84375,49.30286571069478,136057.0,101032.0,32785.0,3170.904255319149,12741.595744680852,883968.0,622.2978723404256,1734.8510638297873,1019.0957446808511,5852.595744680851,3382.0425531914893,3186.3829787234044,0.0,0.0,0.0,16777216.0,262144.0,0.0,143872.0,544000.0,116992.0,0.0,0.0,0.0,9.225605530554141,5.0,21.0,1.0,0.0,0.0,35.0,482.52127659574467,11.22340425531915,112.52792553191489,0.0,564.1968085106383,270.31117021276594
rtxpro6000blackwellserveredition,512,64,0,0,splitKreduce_kernel,1064960.0,0.0,8320.0,3552.0,1068.3936170212767,32768.0,2181.234375,21.070484581497798,45400.0,39048.0,4112.0,1068.3936170212767,6477.393617021276,106496.0,70.80851063829788,283.3829787234043,114.3936170212766,370.3829787234043,431.0,108.09574468085107,0.0,0.0,262144.0,0.0,32768.0,0.0,26624.0,24576.0,13312.0,0.0,0.0,0.0,2.1863272428659415,1.0,30.0,0.0,0.0,1.0,4.0,2051.6981382978724,18.38962765957447,225.91090425531914,81.69680851063829,567.7380319148937,380.9188829787234
rtxpro6000blackwellserveredition,512,64,0,0,vectorized_elementwise_kernel,136192.0,0.0,1064.0,2624.0,269.3829787234043,4096.0,961.515625,52.100451336650856,8641.0,6034.0,2063.0,269.3829787234043,4753.382978723404,3072.0,3.404255319148936,8.170212765957446,6.808510638297872,12.25531914893617,13.617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,640.0,640.0,0.0,0.0,0.0,0.08594103191903638,0.0,7.0,0.0,0.0,0.0,2.0,165.96941489361703,0.0,0.0,0.0,37.09574468085106,9.534574468085106
rtxpro6000blackwellserveredition,512,64,1,0,unrolled_elementwise_kernel,98048.0,0.0,766.0,5120.0,1995.0691489361702,2048.0,2674.921875,73.2561894510226,18580.0,13908.0,4112.0,1995.0691489361702,9421.72340425532,51968.0,12.25531914893617,223.31914893617022,78.97872340425532,84.42553191489361,215.14893617021278,13.617021276595745,0.0,0.0,0.0,0.0,0.0,32768.0,18944.0,6656.0,2304.0,0.0,0.0,0.0,0.7334792162070001,0.0,53.0,0.0,0.0,0.0,2.0,1056.7446808510638,1.8856382978723405,0.0,0.0,117.21542553191489,275.7473404255319
rtxpro6000blackwellserveredition,512,64,1,0,unrolled_elementwise_kernel,96768.0,0.0,756.0,5088.0,2008.6968085106382,2048.0,2672.3125,73.28708185436163,18594.0,13922.0,4112.0,2008.6968085106382,9282.106382978724,51968.0,12.25531914893617,223.31914893617022,78.97872340425532,84.42553191489361,215.14893617021278,13.617021276595745,0.0,0.0,0.0,0.0,0.0,32768.0,18944.0,6656.0,2304.0,0.0,0.0,0.0,0.7445118610733532,0.0,51.0,0.0,0.0,0.0,5.0,1044.8271276595744,1.8803191489361701,0.0,0.0,117.17287234042553,275.7473404255319
rtxpro6000blackwellserveredition,512,64,1,0,unrolled_elementwise_kernel,96768.0,0.0,756.0,5088.0,1984.4574468085107,2048.0,2571.171875,73.46642272922944,18584.0,13912.0,4112.0,1984.4574468085107,9298.340425531915,51968.0,12.25531914893617,223.31914893617022,78.97872340425532,84.42553191489361,215.14893617021278,13.617021276595745,0.0,0.0,0.0,0.0,0.0,32768.0,18944.0,6656.0,2304.0,0.0,0.0,0.0,0.7432120122099116,0.0,47.0,0.0,0.0,0.0,2.0,1049.3617021276596,1.8909574468085106,0.0,0.0,117.22872340425532,275.7473404255319
rtxpro6000blackwellserveredition,512,64,1,0,vectorized_elementwise_kernel,135936.0,0.0,1062.0,2720.0,283.01063829787233,4096.0,1059.71875,45.756933566755734,10853.0,6038.0,4111.0,283.01063829787233,4892.13829787234,3712.0,3.404255319148936,2.723404255319149,1.3617021276595744,23.148936170212767,19.06382978723404,5.446808510638298,0.0,0.0,0.0,0.0,32768.0,0.0,256.0,1664.0,640.0,0.0,0.0,0.0,0.10090005458171056,0.0,4.0,0.0,0.0,0.0,0.0,157.56382978723406,0.0,0.0,0.0,36.91489361702128,9.704787234042554
rtxpro6000blackwellserveredition,512,64,1,0,vectorized_elementwise_kernel,135936.0,0.0,1062.0,2656.0,279.6010638297872,4096.0,1041.59375,42.43709097612683,10849.0,6034.0,4111.0,279.6010638297872,4812.574468085107,3712.0,3.404255319148936,2.723404255319149,1.3617021276595744,23.148936170212767,19.06382978723404,5.446808510638298,0.0,0.0,0.0,0.0,32768.0,0.0,256.0,1664.0,640.0,0.0,0.0,0.0,0.10256818352631183,0.0,8.0,0.0,0.0,0.0,1.0,157.07712765957447,0.0,0.0,0.0,37.04255319148936,9.702127659574469
rtxpro6000blackwellserveredition,512,64,1,0,Kernel2,289792.0,0.0,2264.0,7392.0,3419.521276595745,65536.0,5531.765625,65.6740106148779,117194.0,82330.0,32784.0,3419.521276595745,13513.0,866048.0,620.936170212766,1605.6808510638298,961.1702127659574,5858.04255319149,3321.18085106383,3181.0106382978724,0.0,0.0,0.0,16777216.0,262144.0,0.0,132096.0,544256.0,116736.0,0.0,0.0,0.0,8.522604710042812,2.0,17.0,0.0,0.0,0.0,34.0,440.42287234042556,7.827127659574468,233.6156914893617,0.0,728.3909574468086,262.6369680851064
rtxpro6000blackwellserveredition,512,64,1,0,softmax_warp_forward,1062656.0,0.0,8302.0,8288.0,2895.558510638298,32768.0,3369.015625,12.587157943005112,74147.0,38226.0,32785.0,2895.558510638298,15255.893617021276,290880.0,119.82978723404256,834.3191489361702,191.2127659574468,1283.063829787234,1007.1276595744681,918.0744680851063,0.0,0.0,868793.0,2364147.0,262144.0,0.0,78670.0,119552.0,22528.0,0.0,1.7148587152227182,24592.0,2.53547809217784,0.0,53.0,0.0,0.0,0.0,13.0,982.2593085106383,6.992021276595745,0.0,0.0,382.4468085106383,544.2938829787234
rtxpro6000blackwellserveredition,512,64,1,0,vectorized_elementwise_kernel,1053952.0,0.0,8234.0,3232.0,2096.409574468085,32768.0,1976.484375,12.749988962959694,45302.0,34810.0,8208.0,2096.409574468085,5868.191489361702,44032.0,27.23404255319149,294.1276595744681,174.29787234042553,76.25531914893617,196.08510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26624.0,4096.0,5120.0,0.0,0.0,0.0,0.9978064212033865,0.0,69.0,0.0,0.0,0.0,8.0,2029.1396276595744,4.444148936170213,0.0,1.1143617021276595,295.6170212765957,74.86303191489361
rtxpro6000blackwellserveredition,512,64,1,0,reduce_kernel,326656.0,0.0,2552.0,4928.0,986.7872340425532,8192.0,2990.0,76.15937295885043,33682.0,32922.0,48.0,986.7872340425532,9025.755319148937,150528.0,32.680851063829785,1018.7978723404256,592.2340425531914,157.95744680851064,573.6170212765958,10.893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,92672.0,10752.0,6144.0,0.0,0.0,0.0,2.2177668869582434,0.0,24.0,0.0,0.0,1.0,6.0,2133.190159574468,40.57446808510638,40.23936170212766,91.73936170212765,581.3031914893617,396.1595744680851
rtxpro6000blackwellserveredition,512,64,1,0,vectorized_elementwise_kernel,4096.0,0.0,32.0,2080.0,3.734042553191489,0.0,213.28125,226.17830777967063,1761.0,1552.0,16.0,3.734042553191489,3743.691489361702,124.0,0.0425531914893617,0.425531914893617,0.1276595744680851,0.1276595744680851,0.425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,8.0,0.0,0.0,0.0,0.004404572799063388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824468085106383,0.6595744680851063
rtxpro6000blackwellserveredition,512,64,1,0,elementwise_kernel,1064192.0,0.0,8314.0,4128.0,3908.7659574468084,49152.0,2898.109375,57.77440243025021,75054.0,40068.0,32784.0,3908.7659574468084,7566.744680851064,503808.0,196.08510638297872,2442.755319148936,1285.372340425532,1481.531914893617,2507.2021276595747,130.72340425531914,0.0,0.0,0.0,0.0,0.0,0.0,196608.0,110592.0,36864.0,0.0,0.0,0.0,8.85397188706462,0.0,113.0,4.0,0.0,9.0,10.0,14367.961436170213,219.3590425531915,200.38563829787233,625.8563829787234,1086.6010638297873,1427.5186170212767
rtxpro6000blackwellserveredition,512,64,1,0,vectorized_elementwise_kernel,1053440.0,0.0,8230.0,3200.0,2076.6170212765956,32768.0,2082.34375,10.966987696932584,53889.0,34722.0,16399.0,2076.6170212765956,5827.553191489362,24576.0,27.23404255319149,65.36170212765957,54.46808510638298,98.04255319148936,108.93617021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6144.0,5120.0,5120.0,0.0,0.0,0.0,0.5607988462732069,0.0,63.0,0.0,0.0,0.0,12.0,1953.4295212765958,0.3617021276595745,0.0,0.017287234042553192,305.6170212765957,79.14893617021276
rtxpro6000blackwellserveredition,512,64,1,0,Kernel2,1208320.0,0.0,9440.0,7232.0,3350.473404255319,65536.0,6024.125,49.32162281346465,136060.0,101036.0,32784.0,3350.473404255319,13228.617021276596,883968.0,622.2978723404256,1734.5106382978724,1018.9148936170212,5852.595744680851,3381.276595744681,3187.3297872340427,0.0,0.0,0.0,16777216.0,262144.0,0.0,143872.0,544000.0,116992.0,0.0,0.0,0.0,8.885958069626614,3.0,21.0,0.0,0.0,0.0,28.0,468.1954787234043,11.22872340425532,110.49202127659575,0.0,569.7047872340426,270.3869680851064
rtxpro6000blackwellserveredition,512,64,1,0,splitKreduce_kernel,1064704.0,0.0,8318.0,3552.0,1070.8297872340424,32768.0,2195.140625,21.057849054941183,45394.0,39042.0,4112.0,1070.8297872340424,6447.755319148936,106496.0,70.80851063829788,283.52127659574467,114.57446808510639,370.3829787234043,430.8191489361702,108.11702127659575,0.0,0.0,262144.0,0.0,32768.0,0.0,26624.0,24576.0,13312.0,0.0,0.0,0.0,2.1963770997328775,0.0,31.0,0.0,0.0,2.0,6.0,2057.5372340425533,18.28191489361702,226.41755319148936,82.35505319148936,567.8989361702128,380.65425531914894
rtxpro6000blackwellserveredition,512,64,1,0,vectorized_elementwise_kernel,135936.0,0.0,1062.0,2656.0,268.4840425531915,4096.0,948.59375,51.846295868912996,8666.0,6060.0,2062.0,268.4840425531915,4807.351063829788,3072.0,3.404255319148936,8.170212765957446,6.808510638297872,12.25531914893617,13.617021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,640.0,640.0,0.0,0.0,0.0,0.08497624427129549,0.0,7.0,0.0,0.0,0.0,1.0,157.74202127659575,0.0,0.0,0.0,36.8936170212766,9.534574468085106
rtxpro6000blackwellserveredition,512,64,2,0,unrolled_elementwise_kernel,97280.0,0.0,760.0,5152.0,2016.4840425531916,2048.0,2702.765625,73.57738896366084,18575.0,13904.0,4111.0,2016.4840425531916,9418.574468085106,51968.0,12.25531914893617,223.31914893617022,78.97872340425532,84.42553191489361,215.14893617021278,13.617021276595745,0.0,0.0,0.0,0.0,0.0,32768.0,18944.0,6656.0,2304.0,0.0,0.0,0.0,0.7337244421954807,0.0,66.0,0.0,0.0,0.0,7.0,1062.4268617021276,1.898936170212766,0.0,0.0,117.26595744680851,275.7473404255319
rtxpro6000blackwellserveredition,512,64,2,0,unrolled_elementwise_kernel,96768.0,0.0,756.0,5056.0,2012.212765957447,2048.0,2626.953125,73.35198837647312,18583.0,13912.0,4111.0,2012.212765957447,9247.872340425532,51968.0,12.25531914893617,223.31914893617022,78.97872340425532,84.42553191489361,215.14893617021278,13.617021276595745,0.0,0.0,0.0,0.0,0.0,32768.0,18944.0,6656.0,2304.0,0.0,0.0,0.0,0.7472679167145979,0.0,51.0,0.0,0.0,0.0,8.0,1053.4800531914893,1.875,0.0,0.0,117.28590425531915,275.7473404255319
