GpuName,SeqLen,HeadDim,Run,Range,Action,dram__bytes_read.sum,dram__bytes_write.sum,dram__cycles_active.avg,gpu__time_duration.sum,l1tex__cycles_active.avg,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,lts__cycles_active.avg,lts__t_sector_hit_rate.pct,lts__t_sectors.sum,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,sm__cycles_active.avg,sm__cycles_elapsed.avg,sm__inst_executed.sum,sm__inst_executed_pipe_lsu.avg,sm__pipe_alu_cycles_active.avg,sm__pipe_fma_cycles_active.avg,sm__pipe_fmaheavy_cycles_active.avg,sm__pipe_fmalite_cycles_active.avg,sm__pipe_fp64_cycles_active.avg,sm__pipe_tensor_cycles_active.avg,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__inst_executed_pipe_alu.sum,smsp__inst_executed_pipe_fma.sum,smsp__inst_executed_pipe_lsu.sum,smsp__inst_executed_pipe_tensor.sum,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed,smsp__inst_executed_pipe_xu.sum,smsp__issue_active.avg.pct_of_peak_sustained_elapsed,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__warps_issue_stalled_long_scoreboard.avg,smsp__warps_issue_stalled_math_pipe_throttle.avg,smsp__warps_issue_stalled_mio_throttle.avg,smsp__warps_issue_stalled_not_selected.avg,smsp__warps_issue_stalled_short_scoreboard.avg,smsp__warps_issue_stalled_wait.avg
l4,256,64,0,0,elementwise_kernel,316544.0,0.0,6594.666666666667,6880.0,3198.2586206896553,10240.0,2029.625,54.95118549511855,19359.0,10403.0,8353.0,3198.2586206896553,5361.586206896552,97280.0,158.89655172413794,1659.5862068965516,988.6896551724138,988.6896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48128.0,24576.0,9216.0,0.0,0.0,0.0,9.037630397592068,0.0,64.0,3.0,0.0,1.0,0.0,4330.0948275862065,301.0215517241379,0.0,295.0948275862069,133.88793103448276,1189.5
l4,256,64,0,0,vectorized_elementwise_kernel,287104.0,0.0,5981.333333333333,5248.0,1891.5689655172414,8192.0,1504.2083333333333,39.7174367476393,13873.0,9078.0,4109.0,1891.5689655172414,4085.8275862068967,5888.0,22.06896551724138,52.96551724137931,105.93103448275862,105.93103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,2048.0,1280.0,0.0,0.0,0.0,0.7831950645207573,0.0,52.0,0.0,0.0,0.0,2.0,956.7284482758621,0.04741379310344827,0.0,0.3146551724137931,15.560344827586206,79.21120689655173
l4,256,64,0,0,ampere_sgemm_64x32_sliced1x4_nn,395392.0,0.0,8237.333333333334,12896.0,4435.448275862069,24576.0,3745.875,69.48163032557635,36827.0,27191.0,8508.0,4435.448275862069,10167.103448275862,332032.0,812.1379310344828,3751.7241379310344,5270.068965517241,1701.6896551724137,3568.3793103448274,0.0,0.0,196608.0,4194304.0,262144.0,0.0,108800.0,150272.0,47104.0,0.0,0.0,0.0,14.217591556270051,0.0,37.0,5.0,0.0,10.0,6.0,1185.6293103448277,144.76293103448276,301.8965517241379,368.2068965517241,282.37931034482756,2507.564655172414
l4,256,64,0,0,splitKreduce_kernel,295552.0,0.0,6157.333333333333,5696.0,1327.344827586207,8192.0,1532.75,32.39932751581138,12491.0,9518.0,2061.0,1327.344827586207,4445.827586206897,46592.0,97.10344827586206,741.5172413793103,476.6896551724138,372.13793103448273,104.55172413793103,0.0,0.0,65536.0,0.0,16384.0,0.0,21504.0,10240.0,5632.0,0.0,0.0,0.0,5.236990901969301,3.0,26.0,2.0,0.0,0.0,0.0,1845.073275862069,90.0603448275862,19.28448275862069,121.84482758620689,0.17672413793103448,694.7801724137931
l4,256,64,0,0,vectorized_elementwise_kernel,76544.0,0.0,1594.6666666666667,4544.0,407.0344827586207,2048.0,784.3333333333334,48.975834292289996,4345.0,2928.0,1037.0,407.0344827586207,3550.6206896551726,1472.0,5.517241379310345,13.241379310344827,26.482758620689655,26.482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,512.0,320.0,0.0,0.0,0.0,0.22531271851448992,0.0,6.0,0.0,0.0,0.0,0.0,150.5,0.0,0.0,0.0,3.8620689655172415,19.586206896551722
l4,256,64,1,0,unrolled_elementwise_kernel,73344.0,0.0,1528.0,8640.0,2506.9655172413795,1024.0,1792.7916666666667,72.86598850066342,9044.0,6139.0,2291.0,2506.9655172413795,6788.413793103448,24448.0,24.275862068965516,291.3103448275862,176.55172413793105,176.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,16384.0,8448.0,5120.0,1408.0,0.0,0.0,0.0,1.6336150845253576,0.0,54.0,0.0,0.0,0.0,1.0,897.2629310344828,0.0,0.0,0.0,54.52155172413793,448.55172413793105
l4,256,64,1,0,unrolled_elementwise_kernel,73856.0,0.0,1538.6666666666667,8672.0,2532.2758620689656,1024.0,1733.2916666666667,76.3832502029927,8621.0,6166.0,2061.0,2532.2758620689656,6794.413793103448,24448.0,24.275862068965516,291.3103448275862,176.55172413793105,176.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,16384.0,8448.0,5120.0,1408.0,0.0,0.0,0.0,1.63217247434505,0.0,57.0,0.0,0.0,0.0,7.0,918.0172413793103,0.0,0.0,0.0,54.2801724137931,448.55172413793105
l4,256,64,1,0,unrolled_elementwise_kernel,74240.0,0.0,1546.6666666666667,8672.0,2524.689655172414,1024.0,1886.4166666666667,72.50908290212486,9083.0,6141.0,2330.0,2524.689655172414,6797.724137931034,24448.0,24.275862068965516,291.3103448275862,176.55172413793105,176.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,16384.0,8448.0,5120.0,1408.0,0.0,0.0,0.0,1.631377641604188,0.0,53.0,0.0,0.0,0.0,2.0,911.7844827586207,0.0,0.0,0.0,54.0948275862069,448.55172413793105
l4,256,64,1,0,vectorized_elementwise_kernel,76032.0,0.0,1584.0,4480.0,409.6896551724138,2048.0,870.125,58.66442827830628,5361.0,2892.0,2061.0,409.6896551724138,3488.310344827586,1664.0,5.517241379310345,8.827586206896552,37.51724137931034,28.689655172413794,8.827586206896552,0.0,0.0,0.0,0.0,16384.0,0.0,256.0,832.0,320.0,0.0,0.0,0.0,0.2530619507517719,0.0,7.0,0.0,0.0,0.0,0.0,149.7543103448276,0.0,0.0,0.0,3.8620689655172415,17.103448275862068
l4,256,64,1,0,vectorized_elementwise_kernel,75904.0,0.0,1581.3333333333333,4512.0,407.98275862068965,2048.0,849.2083333333334,58.58981533296027,5361.0,2892.0,2061.0,407.98275862068965,3513.448275862069,1664.0,5.517241379310345,8.827586206896552,37.51724137931034,28.689655172413794,8.827586206896552,0.0,0.0,0.0,0.0,16384.0,0.0,256.0,832.0,320.0,0.0,0.0,0.0,0.25125134949455297,0.0,9.0,0.0,0.0,0.0,0.0,150.0905172413793,0.0,0.0,0.0,3.8620689655172415,17.103448275862068
