,GpuName,SeqLen,HeadDim,Run,Action,Range,SM_Util,Tensor_Util,FMA_Util,FMA_Heavy_Util,FMA_Lite_Util,Shared_Util,ALU_Util,ALU_Heavy_Util,FP64_Util,L1_Cache_Util,LTS_Util,DRAM_Util,SFU_Util,SMSP_Util
553,h10080gbhbm3,1024,128,0,vectorized_elementwise_kernel,0,0.4964859509901549,0.0,0.07568910470285085,0.07568910470285085,0.0,0.0,0.050459403135233914,,0.0,0.4964859509901549,0.6787818374072211,0.444611894178156,0.0,0.025219178925971933
554,h10080gbhbm3,1024,128,0,sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize64x64x8_stage3_warpsize1x4x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,0,0.8099977629778354,0.0014140189484062597,2.97721689586938,1.3181287171506413,1.6590881787187386,0.0014140189484062597,0.5182379445908942,,0.0,0.8099977629778354,0.8253867666330192,0.16951656846323482,0.0,0.5372313156866346
555,h10080gbhbm3,1024,128,0,sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize64x64x8_stage3_warpsize1x4x1_ffma_aligna4_alignc4_execute_split_k_kernel__5x_cublas,0,0.32004120250776585,0.0,0.07892361509155929,0.056129791238401366,0.022793823853157914,0.0,0.06809654876130927,,0.0,0.32004120250776585,0.729252917954477,0.24186339509999566,0.0,0.025106456506423565
556,h10080gbhbm3,1024,128,0,vectorized_elementwise_kernel,0,0.28687563756107165,0.0,0.013744474470712456,0.013744474470712456,0.0,0.0,0.009162982980474972,,0.0,0.28687563756107165,0.4915126080498237,0.08142169407806432,0.0,0.004581491490237486
557,h10080gbhbm3,1024,128,0,fmha_cutlassF_f16_aligned_64x128_rf_sm80,0,0.11319785659853732,0.12423273923939294,0.10238784439060823,0.055411723782334894,0.04697612060827334,0.12423273923939294,0.12526847017966886,,0.0,0.11319785659853732,0.3165644619886034,0.010196653814219584,0.008045101094543207,0.04736043223461971
558,h10080gbhbm3,1024,128,0,flash_fwd_splitkv_kernel,0,0.6797581026431164,0.4458094820226592,0.3302937438423087,0.14513501287375558,0.18515873096855312,0.4458094820226592,0.23045099526431734,,0.0,0.6797581026431164,0.5090786336472694,0.049116863769476445,0.04469704442154265,0.1188665426341824
559,h10080gbhbm3,1024,128,0,flash_fwd_splitkv_combine_kernel,0,0.7317295495351959,0.007582303328900791,0.2917879487949408,0.2588839797287774,0.03290396906616336,0.007582303328900791,0.283421269259602,,0.0,0.7317295495351959,0.6505051719806112,0.22381929933144185,0.04523236123792541,0.08971124129577315
560,h10080gbhbm3,1024,128,0,cudnn_generated_fort_native_sdpa_sm90_flash_fprop_wgmma_f16_knob_7_64x128x128_4x1x1_kernel0_0,0,0.05339447490776646,0.13136902536635334,0.07379485015620317,0.028812144258167718,0.044982705898035456,0.13136902536635334,0.04462890595636734,,0.0,0.05339447490776646,0.3996396978568544,0.02090326227600605,0.017046542231986518,0.020598009599704935
561,h10080gbhbm3,2048,64,0,unrolled_elementwise_kernel,0,0.5751389456333386,0.0,0.07934517687831955,0.07934517687831955,0.0,0.0,0.10819796847043574,,0.0,0.5751389456333386,0.7020580771614938,0.026732505881855707,0.0,0.04756202364012904
562,h10080gbhbm3,2048,64,0,unrolled_elementwise_kernel,0,0.5352444715692551,0.0,0.07472295654539002,0.07472295654539002,0.0,0.0,0.10189494074371365,,0.0,0.5352444715692551,0.6755016385449456,0.02517521485171832,0.0,0.044791317701924134
