GpuName,SeqLen,HeadDim,Run,Range,Action,dram__bytes_read.sum,dram__bytes_write.sum,dram__cycles_active.avg,gpu__time_duration.sum,l1tex__cycles_active.avg,l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum,lts__cycles_active.avg,lts__t_sector_hit_rate.pct,lts__t_sectors.sum,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,sm__cycles_active.avg,sm__cycles_elapsed.avg,sm__inst_executed.sum,sm__inst_executed_pipe_lsu.avg,sm__pipe_alu_cycles_active.avg,sm__pipe_fma_cycles_active.avg,sm__pipe_fp64_cycles_active.avg,sm__pipe_shared_cycles_active.avg,sm__pipe_tensor_cycles_active.avg,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,smsp__inst_executed_pipe_alu.sum,smsp__inst_executed_pipe_fma.sum,smsp__inst_executed_pipe_lsu.sum,smsp__inst_executed_pipe_tensor.sum,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed,smsp__inst_executed_pipe_xu.sum,smsp__issue_active.avg.pct_of_peak_sustained_elapsed,smsp__pcsamp_warps_issue_stalled_lg_throttle,smsp__pcsamp_warps_issue_stalled_long_scoreboard,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,smsp__pcsamp_warps_issue_stalled_membar,smsp__pcsamp_warps_issue_stalled_not_selected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,smsp__warps_issue_stalled_long_scoreboard.avg,smsp__warps_issue_stalled_math_pipe_throttle.avg,smsp__warps_issue_stalled_mio_throttle.avg,smsp__warps_issue_stalled_not_selected.avg,smsp__warps_issue_stalled_short_scoreboard.avg,smsp__warps_issue_stalled_wait.avg
t4,256,64,1,0,volta_sgemm_128x32_tn,204192.0,14368.0,3415.0,18048.0,3711.425,19512.0,5164.875,92.15698666498136,31646.0,22622.0,8224.0,3711.425,10527.0,234240.0,867.2,2809.6,6720.0,0.0,0.0,0.0,0.0,4194304.0,65536.0,0.0,56192.0,134400.0,34688.0,0.0,0.0,0.0,13.975491593046453,0.0,36.0,5.0,0.0,14.0,5.0,1117.41875,524.7375,322.13125,583.39375,347.3375,1643.4
t4,256,64,1,0,softmax_warp_forward,302624.0,10400.0,4891.0,7744.0,3033.2,8192.0,2602.375,55.01054852320675,18960.0,9826.0,8238.0,3033.2,4473.4,86016.0,224.0,985.6,1600.0,0.0,0.0,0.0,237568.0,589824.0,65536.0,0.0,19712.0,32000.0,8960.0,0.0,6.867259802387446,6144.0,12.196539544865205,0.0,39.0,0.0,0.0,1.0,8.0,1065.025,64.63125,1.43125,113.1625,640.81875,1063.8125
t4,256,64,1,0,vectorized_elementwise_kernel,290624.0,3712.0,4599.0,5056.0,1536.9,8192.0,1356.0625,29.433102750126537,11854.0,9012.0,2094.0,1536.9,2917.4,10240.0,32.0,320.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,1792.0,1280.0,0.0,0.0,0.0,2.35826420785631,0.0,36.0,0.0,0.0,0.0,0.0,1122.45,3.84375,0.0,4.80625,45.9,137.225
t4,256,64,1,0,reduce_kernel,131776.0,1792.0,2087.0,11328.0,2149.45,2048.0,1490.375,63.06122448979592,8820.0,8356.0,36.0,2149.45,6589.6,62208.0,70.4,1779.2,460.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35584.0,9216.0,2816.0,0.0,0.0,0.0,6.337258710695641,0.0,2.0,6.0,0.0,5.0,0.0,889.05,268.4625,5.79375,321.25625,277.7625,919.34375
t4,256,64,1,0,vectorized_elementwise_kernel,5088.0,64.0,80.5,3520.0,21.05,0.0,151.125,75.34516765285996,1014.0,588.0,137.0,21.05,2015.0,112.0,0.2,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,8.0,0.0,0.0,0.0,0.03970223325062035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875,2.7375
t4,256,64,1,0,elementwise_kernel,348448.0,5472.0,5530.0,7072.0,2651.625,10240.0,2295.125,55.24732966919008,19286.0,10387.0,8230.0,2651.625,4062.6,89088.0,230.4,1587.2,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31744.0,24576.0,9216.0,0.0,0.0,0.0,15.335468665386697,0.0,37.0,0.0,0.0,1.0,0.0,5147.3875,627.74375,19.85,786.60625,162.50625,1393.00625
t4,256,64,1,0,vectorized_elementwise_kernel,298048.0,12992.0,4860.0,5024.0,1540.9,8192.0,1572.96875,40.07754164273406,13928.0,9010.0,4142.0,1540.9,2895.2,7680.0,32.0,76.8,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,2048.0,1280.0,0.0,3.5368886432716224,2048.0,1.82370820668693,0.0,20.0,0.0,0.0,0.0,0.0,1055.6375,0.65,6.5125,2.75625,55.96875,211.1375
t4,256,64,1,0,volta_sgemm_64x32_sliced1x4_nn,455456.0,8480.0,7249.0,18016.0,7031.8,24576.0,4257.375,70.71948129784509,36707.0,27282.0,8497.0,7031.8,10514.4,338432.0,1177.6,5747.2,7513.6,0.0,0.0,0.0,196608.0,4194304.0,262144.0,0.0,114944.0,150272.0,47104.0,0.0,0.0,0.0,20.2541276725253,0.0,37.0,17.0,0.0,8.0,10.0,1175.625,750.41875,1537.5125,874.96875,808.66875,3317.69375
t4,256,64,1,0,splitKreduce_kernel,311552.0,1184.0,4886.5,5856.0,1658.8,8192.0,1691.40625,31.89938316109909,12483.0,9492.0,2127.0,1658.8,3373.6,46592.0,140.8,1075.2,512.0,0.0,0.0,0.0,65536.0,0.0,16384.0,0.0,21504.0,10240.0,5632.0,0.0,0.0,0.0,9.485416172634574,0.0,32.0,0.0,0.0,0.0,0.0,1935.2375,154.21875,67.475,192.03125,9.20625,969.96875
t4,256,64,1,0,vectorized_elementwise_kernel,78016.0,0.0,1219.0,4288.0,484.125,2048.0,687.4375,49.64490263459336,4365.0,2864.0,1037.0,484.125,2469.6,1920.0,8.0,19.2,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,512.0,320.0,0.0,1.0366051182377716,512.0,0.5344995140913509,0.0,0.0,0.0,0.0,0.0,0.0,173.31875,0.0,0.0,0.0,13.2,51.6
t4,256,64,2,0,unrolled_elementwise_kernel,84672.0,1152.0,1341.0,8864.0,3107.1,1024.0,1796.8125,76.8489110707804,8816.0,6264.0,2086.0,3107.1,5134.4,25472.0,35.2,422.4,230.4,0.0,25.6,0.0,0.0,0.0,0.0,16384.0,8448.0,4608.0,1408.0,0.0,0.0,0.0,3.178560299158616,0.0,2.0,0.0,0.0,0.0,6.0,934.05,0.0,0.0,0.0,79.40625,588.8125
t4,256,64,2,0,unrolled_elementwise_kernel,84416.0,608.0,1328.5,9408.0,3351.025,1024.0,1816.625,76.7871394367803,8771.0,6242.0,2061.0,3351.025,5452.8,25472.0,35.2,422.4,230.4,0.0,25.6,0.0,0.0,0.0,0.0,16384.0,8448.0,4608.0,1408.0,0.0,0.0,0.0,2.992957746478873,0.0,63.0,0.0,0.0,0.0,0.0,961.4625,0.0,0.0,0.0,79.69375,588.8125
t4,256,64,2,0,unrolled_elementwise_kernel,86048.0,2784.0,1388.0,8928.0,3103.9,1024.0,1831.21875,76.91342534504392,8767.0,6242.0,2061.0,3103.9,5183.0,25472.0,35.2,422.4,230.4,0.0,25.6,0.0,0.0,0.0,0.0,16384.0,8448.0,4608.0,1408.0,0.0,0.0,0.0,3.1487555469805133,0.0,40.0,0.0,0.0,0.0,1.0,926.61875,0.0,0.0,0.0,80.05625,588.8125
t4,256,64,2,0,vectorized_elementwise_kernel,77120.0,768.0,1217.0,4224.0,464.65,2048.0,769.53125,59.79494690589527,5462.0,2824.0,2094.0,464.65,2421.2,1600.0,8.0,12.8,41.6,0.0,0.0,0.0,0.0,0.0,16384.0,0.0,256.0,832.0,320.0,0.0,0.0,0.0,0.4625805385759128,0.0,7.0,0.0,0.0,0.0,0.0,167.45,0.0,0.0,0.0,11.2,31.6125
